date,hour,keyword,locations
2011-05-11,4,twitter,"[(42.22596, 93.3732), (42.2242, 93.34683), (42.21417, 93.35842), (42.218, 93.39716), (42.2127, 93.38917), (42.27343, 93.33166), (42.27402, 93.46985), (42.24307, 93.34404), (42.1894, 93.30769), (42.2696, 93.4407), (42.21388, 93.38997), (42.23275, 93.49422), (42.19707, 93.34084), (42.22125, 93.48224), (42.21063, 93.38478), (42.27756, 93.25896), (42.20297, 93.40315), (42.2982, 93.45587), (42.27638, 93.29251), (42.24719, 93.35482), (42.23481, 93.32806), (42.2923, 93.49661), (42.22302, 93.55333), (42.21476, 93.21303), (42.24425, 93.33965), (42.27815, 93.37959), (42.22921, 93.48303), (42.24601, 93.33325), (42.27049, 93.3045), (42.22508, 93.24299)]"
2011-05-11,5,bad,"[(42.23953, 93.33645), (42.23452, 93.45907), (42.22567, 93.26815), (42.28228, 93.33765), (42.23982, 93.32407), (42.21063, 93.38718), (42.23717, 93.33046), (42.20975, 93.36121), (42.19737, 93.32447), (42.23805, 93.55453), (42.27373, 93.26535), (42.29702, 93.51259), (42.21476, 93.32087), (42.27196, 93.53176), (42.20768, 93.35323)]"
2011-05-11,5,caught,"[(42.21122, 93.38678), (42.21918, 93.39956)]"
2011-05-11,5,feel,"[(42.17053, 93.49901), (42.23157, 93.37439), (42.21741, 93.39197), (42.23953, 93.33645), (42.22184, 93.23101), (42.18203, 93.54774), (42.25073, 93.47944), (42.23452, 93.35962), (42.22331, 93.32686), (42.21358, 93.35083), (42.21712, 93.33006), (42.18911, 93.3001), (42.21565, 93.36521)]"
2011-05-11,5,fever,"[(42.22449, 93.36561)]"
2011-05-11,5,flu,"[(42.20002, 93.54135), (42.25633, 93.37759)]"
2011-05-11,5,hospital,"[(42.26518, 93.44229)]"
2011-05-11,5,lol,"[(42.26341, 93.52697), (42.21152, 93.37959), (42.22921, 93.34843), (42.22862, 93.35762), (42.25958, 93.38797), (42.2127, 93.37839), (42.27579, 93.26336), (42.21594, 93.39197), (42.22184, 93.23101), (42.22066, 93.38558), (42.21653, 93.39796), (42.24749, 93.33605), (42.2124, 93.34564), (42.21122, 93.32287), (42.21152, 93.27574), (42.23687, 93.36041), (42.27314, 93.42792), (42.27933, 93.3696), (42.27786, 93.40954), (42.23363, 93.33325), (42.23363, 93.34843), (42.23481, 93.35043), (42.2124, 93.38797), (42.2127, 93.3704), (42.21358, 93.38957), (42.19972, 93.20345), (42.21447, 93.39117), (42.2124, 93.39956), (42.23982, 93.33286), (42.22832, 93.36281), (42.20474, 93.33725), (42.2413, 93.36041), (42.22184, 93.35402), (42.25633, 93.37759), (42.21122, 93.37759), (42.17053, 93.37919), (42.20798, 93.35362), (42.19265, 93.39676), (42.21152, 93.49262)]"
2011-05-11,5,omg,"[(42.19737, 93.42831), (42.24041, 93.45547), (42.20592, 93.54854), (42.22803, 93.46187), (42.25751, 93.25297), (42.2242, 93.36121), (42.29054, 93.26935), (42.23363, 93.34843), (42.21329, 93.38318), (42.24248, 93.35482), (42.18646, 93.31249)]"
2011-05-11,5,sick,"[(42.23393, 93.36401), (42.2752, 93.49621), (42.23805, 93.36641), (42.21977, 93.39676), (42.21712, 93.23979), (42.18822, 93.33565), (42.27049, 93.54095), (42.218, 93.35043)]"
2011-05-11,5,starbucks,"[(42.21948, 93.28013), (42.28552, 93.54774), (42.23481, 93.33485)]"
2011-05-11,5,stomach,"[(42.18203, 93.54774), (42.21093, 93.36441), (42.2183, 93.35922)]"
2011-05-11,5,twitter,"[(42.23363, 93.34284), (42.17112, 93.29571), (42.27137, 93.2362), (42.2127, 93.38837), (42.2124, 93.35642), (42.21329, 93.35842), (42.18351, 93.32886), (42.20061, 93.51019), (42.19619, 93.55373), (42.24041, 93.45547), (42.19265, 93.51818), (42.2127, 93.37559), (42.21152, 93.27574), (42.23569, 93.36561), (42.26547, 93.52417), (42.23216, 93.35842), (42.20798, 93.28493), (42.25309, 93.41314), (42.27874, 93.42951), (42.16552, 93.46226), (42.25574, 93.25297), (42.19442, 93.35083), (42.16877, 93.19865), (42.17791, 93.32846), (42.21594, 93.38398), (42.22125, 93.33965), (42.28582, 93.28213), (42.241, 93.35922), (42.21004, 93.53416), (42.2354, 93.56571), (42.25899, 93.49821), (42.23835, 93.33046), (42.19383, 93.41673), (42.28847, 93.29212)]"
2011-05-11,6,bad,"[(42.20503, 93.33965), (42.22272, 93.36081), (42.28375, 93.43031), (42.18292, 93.38078), (42.26164, 93.5054), (42.27226, 93.52777), (42.27638, 93.55293), (42.28582, 93.46226), (42.23776, 93.36641), (42.16464, 93.45547), (42.22213, 93.34524), (42.21152, 93.35123), (42.21211, 93.34723), (42.21594, 93.47624)]"
2011-05-11,6,caught,"[(42.23393, 93.35323), (42.18174, 93.38558)]"
2011-05-11,6,feel,"[(42.24189, 93.34084), (42.24277, 93.32966), (42.2239, 93.34444), (42.20916, 93.55812), (42.16935, 93.43191), (42.21771, 93.34404), (42.25604, 93.26176), (42.18351, 93.53376), (42.24425, 93.53136), (42.24425, 93.33885), (42.21447, 93.3728), (42.28287, 93.42792), (42.27491, 93.51818), (42.23068, 93.29092), (42.21624, 93.36281), (42.24395, 93.43431), (42.2124, 93.38118), (42.19589, 93.3732)]"
2011-05-11,6,flu,"[(42.22184, 93.34763)]"
2011-05-11,6,hospital,"[(42.24454, 93.43471)]"
2011-05-11,6,lol,"[(42.22125, 93.53775), (42.24631, 93.25617), (42.26459, 93.51179), (42.27579, 93.37759), (42.18528, 93.54894), (42.25191, 93.41473), (42.22302, 93.36601), (42.23393, 93.35323), (42.22449, 93.36081), (42.23186, 93.49142), (42.22302, 93.34004), (42.21417, 93.35123), (42.20916, 93.38318), (42.21447, 93.37719), (42.23953, 93.48503), (42.16228, 93.40914), (42.19058, 93.31169), (42.2298, 93.37799), (42.2985, 93.43471), (42.21093, 93.32646), (42.19737, 93.51738), (42.21712, 93.35003), (42.2239, 93.37), (42.22538, 93.36481), (42.22331, 93.34683), (42.27638, 93.47385), (42.24071, 93.34004), (42.19825, 93.41673), (42.21299, 93.38518), (42.22921, 93.49621), (42.28287, 93.29291), (42.23304, 93.32167), (42.27343, 93.56332), (42.20945, 93.52977), (42.22655, 93.20385), (42.20709, 93.28972), (42.25545, 93.41513), (42.26105, 93.41434), (42.22891, 93.35922), (42.21889, 93.36121), (42.20709, 93.26735), (42.22449, 93.34644), (42.20916, 93.39357), (42.23393, 93.34604), (42.21181, 93.39077), (42.21948, 93.53376), (42.22891, 93.25457), (42.23422, 93.35602), (42.18764, 93.31928), (42.16346, 93.42512), (42.21741, 93.34484), (42.20297, 93.38757), (42.27432, 93.53616), (42.16877, 93.38558), (42.21712, 93.36121), (42.29909, 93.51259), (42.22272, 93.33525), (42.21093, 93.39796), (42.21417, 93.372), (42.18085, 93.33046), (42.2584, 93.26296), (42.22449, 93.505), (42.27786, 93.44269), (42.21152, 93.35123), (42.20238, 93.42432), (42.22626, 93.38238), (42.16965, 93.48863), (42.23422, 93.33725), (42.22626, 93.30809), (42.18557, 93.53256), (42.20916, 93.3696)]"
2011-05-11,6,omg,"[(42.27756, 93.28453), (42.25604, 93.44629), (42.23186, 93.33006), (42.28287, 93.43111), (42.20267, 93.27454), (42.1841, 93.40675), (42.21152, 93.36641), (42.28434, 93.46466), (42.21594, 93.39836), (42.2242, 93.36641), (42.29319, 93.23939), (42.18085, 93.33046)]"
2011-05-11,6,sick,"[(42.23894, 93.33845), (42.22272, 93.368), (42.218, 93.32447)]"
2011-05-11,6,starbucks,"[(42.21034, 93.42192), (42.23275, 93.35882), (42.17732, 93.55453), (42.24012, 93.33925), (42.28022, 93.3728), (42.21004, 93.3692), (42.20857, 93.34923), (42.16405, 93.55093)]"
2011-05-11,6,stomach,"[(42.23511, 93.35762), (42.26813, 93.25936), (42.21181, 93.27694)]"
2011-05-11,6,twitter,"[(42.22125, 93.53775), (42.2298, 93.36161), (42.27756, 93.28453), (42.18203, 93.42752), (42.29761, 93.3005), (42.22095, 93.34644), (42.18587, 93.3672), (42.20651, 93.38757), (42.23216, 93.33365), (42.19737, 93.51738), (42.2752, 93.4351), (42.22154, 93.25297), (42.26046, 93.41833), (42.29732, 93.49661), (42.26813, 93.33006), (42.28169, 93.34204), (42.28493, 93.38078), (42.20415, 93.37), (42.22803, 93.55932)]"
2011-05-11,7,adidas,"[(42.24601, 93.33965)]"
2011-05-11,7,bad,"[(42.21181, 93.39277), (42.25044, 93.4359), (42.22184, 93.34484), (42.26842, 93.26216), (42.23169, 93.36213), (42.21447, 93.21383), (42.20886, 93.372), (42.26606, 93.29731), (42.24336, 93.32167), (42.27108, 93.46786), (42.23569, 93.37), (42.21299, 93.35323), (42.22563, 93.34816), (42.23098, 93.21383), (42.23161, 93.34703), (42.29172, 93.38278), (42.26488, 93.3053), (42.28906, 93.41513), (42.23992, 93.36291), (42.22862, 93.37999), (42.22056, 93.34414)]"
2011-05-11,7,caught,"[(42.25044, 93.4359), (42.24218, 93.34124)]"
2011-05-11,7,feel,"[(42.28552, 93.29172), (42.22361, 93.35762), (42.22391, 93.3626), (42.19943, 93.4359), (42.28287, 93.51299), (42.26017, 93.45268), (42.22447, 93.35926), (42.16788, 93.56372), (42.1894, 93.40395), (42.21889, 93.3712), (42.23511, 93.48823), (42.2303, 93.35425), (42.23867, 93.33512), (42.2923, 93.5034), (42.30056, 93.20504)]"
2011-05-11,7,fever,"[(42.2466, 93.32527)]"
2011-05-11,7,flu,"[(42.26695, 93.46985), (42.2867, 93.45188)]"
2011-05-11,7,hospital,"[(42.1838, 93.40235), (42.21889, 93.36401), (42.27314, 93.46466)]"
2011-05-11,7,lol,"[(42.21034, 93.39556), (42.18764, 93.52617), (42.20385, 93.3672), (42.20886, 93.34803), (42.26076, 93.32167), (42.23835, 93.45587), (42.20444, 93.51099), (42.21741, 93.40036), (42.287, 93.42752), (42.19795, 93.34244), (42.27373, 93.53975), (42.23805, 93.33325), (42.27963, 93.372), (42.24012, 93.52377), (42.22479, 93.38638), (42.19766, 93.32447), (42.20592, 93.39197), (42.17201, 93.40195), (42.2466, 93.35123), (42.26901, 93.37), (42.23953, 93.44829), (42.24749, 93.35123), (42.2584, 93.44629), (42.24248, 93.34244), (42.19442, 93.4399), (42.23127, 93.28812), (42.26164, 93.41354), (42.23569, 93.36281), (42.27196, 93.31169), (42.26665, 93.33445), (42.27402, 93.47105), (42.24336, 93.32167), (42.23216, 93.35842), (42.167, 93.35283), (42.19589, 93.4395), (42.24071, 93.35323), (42.20798, 93.3704), (42.24867, 93.48104), (42.23275, 93.32447), (42.21181, 93.39876), (42.20886, 93.34604), (42.22066, 93.38638), (42.27933, 93.368), (42.22184, 93.37679), (42.24012, 93.32966), (42.23363, 93.34484), (42.21889, 93.40195), (42.22331, 93.37), (42.24484, 93.35482), (42.16493, 93.46266), (42.25751, 93.26775), (42.21447, 93.34084), (42.20503, 93.42712), (42.21063, 93.34124), (42.27815, 93.26296), (42.22567, 93.34723)]"
2011-05-11,7,nike,"[(42.21918, 93.33685)]"
2011-05-11,7,omg,"[(42.17673, 93.49941), (42.20739, 93.36361), (42.16906, 93.38078), (42.24513, 93.34763), (42.29319, 93.21463), (42.24542, 93.47664), (42.21771, 93.48783), (42.20857, 93.35522), (42.2295, 93.25457), (42.2926, 93.31129), (42.20385, 93.3696), (42.16523, 93.41354), (42.22331, 93.37)]"
2011-05-11,7,sick,"[(42.25456, 93.40794), (42.2466, 93.35123), (42.22036, 93.54454), (42.22036, 93.40874), (42.30056, 93.20504)]"
2011-05-11,7,starbucks,"[(42.17289, 93.42352), (42.27727, 93.33086), (42.18292, 93.41354), (42.22361, 93.35762), (42.25309, 93.32167), (42.18439, 93.19865), (42.27579, 93.44549), (42.21565, 93.39357), (42.23127, 93.28812), (42.16994, 93.36521), (42.20945, 93.34124), (42.25928, 93.31488), (42.21152, 93.35802), (42.20709, 93.36481), (42.21181, 93.34763), (42.27963, 93.33765), (42.24159, 93.34963), (42.22095, 93.28413), (42.25309, 93.31608), (42.17702, 93.49621), (42.2354, 93.53496), (42.22449, 93.49741), (42.20975, 93.3716), (42.2124, 93.39077), (42.28641, 93.38158), (42.20533, 93.34444), (42.17702, 93.47584), (42.20503, 93.54015), (42.17407, 93.46666), (42.16582, 93.29411), (42.2183, 93.38118), (42.20768, 93.35323), (42.18144, 93.56411), (42.22243, 93.3696), (42.27402, 93.49102)]"
2011-05-11,7,stomach,"[(42.24395, 93.36081), (42.23569, 93.33925)]"
2011-05-11,7,twitter,"[(42.27815, 93.24738), (42.23746, 93.45108), (42.23982, 93.35043), (42.21447, 93.38318), (42.27963, 93.372), (42.17378, 93.34883), (42.20474, 93.34044), (42.24336, 93.33845), (42.2242, 93.33046), (42.23245, 93.34404), (42.20503, 93.26376), (42.2242, 93.34803), (42.2239, 93.32766), (42.22302, 93.36441), (42.22213, 93.32886), (42.2295, 93.37879), (42.21152, 93.37479), (42.26931, 93.23859), (42.26813, 93.3732), (42.23098, 93.30929), (42.22154, 93.36281), (42.20798, 93.34404), (42.22626, 93.27614), (42.17879, 93.41194), (42.23982, 93.36081), (42.28434, 93.49142), (42.18764, 93.37999), (42.18616, 93.47345), (42.19501, 93.372), (42.16759, 93.29251), (42.22714, 93.19865)]"
2011-05-11,8,bad,"[(42.23982, 93.33845), (42.2183, 93.37599), (42.29172, 93.49861), (42.21388, 93.35442), (42.23389, 93.35706), (42.27108, 93.29531), (42.23982, 93.509), (42.23361, 93.35828), (42.17584, 93.21183), (42.27049, 93.33765), (42.2699, 93.56212), (42.21447, 93.32247), (42.23099, 93.34239), (42.22061, 93.36733), (42.1953, 93.31608), (42.21893, 93.35188), (42.22895, 93.34558), (42.28228, 93.46706), (42.26636, 93.55932), (42.23037, 93.34704)]"
2011-05-11,8,caught,"[(42.21447, 93.38358), (42.20002, 93.46786)]"
2011-05-11,8,feel,"[(42.20592, 93.39237), (42.21417, 93.39397), (42.264, 93.55812), (42.22626, 93.30809), (42.21918, 93.3736), (42.23336, 93.35235), (42.23186, 93.32766), (42.25515, 93.52258), (42.2239, 93.29531), (42.24395, 93.32207), (42.22538, 93.33006), (42.167, 93.38318), (42.23363, 93.34486), (42.23191, 93.35884), (42.16729, 93.55173), (42.23275, 93.35482), (42.22714, 93.38158), (42.22508, 93.54854), (42.22551, 93.34701), (42.2217, 93.33798), (42.27727, 93.33405), (42.23888, 93.34755)]"
2011-05-11,8,hospital,"[(42.25663, 93.38198), (42.24307, 93.32527), (42.24218, 93.32846)]"
2011-05-11,8,lol,"[(42.24012, 93.33565), (42.27815, 93.50061), (42.18351, 93.33365), (42.264, 93.55812), (42.19737, 93.42432), (42.20827, 93.37599), (42.27255, 93.47225), (42.2124, 93.37599), (42.16994, 93.42472), (42.21358, 93.34763), (42.28051, 93.42712), (42.21506, 93.35562), (42.1723, 93.44709), (42.24189, 93.35362), (42.22243, 93.37799), (42.24425, 93.31448), (42.26754, 93.39037), (42.21594, 93.32487), (42.2239, 93.36441), (42.23245, 93.34164), (42.17171, 93.29651), (42.25722, 93.27254)]"
2011-05-11,8,medicine,"[(42.23894, 93.35482), (42.22125, 93.53216)]"
2011-05-11,8,omg,"[(42.21004, 93.36401), (42.24542, 93.36002), (42.17201, 93.47584), (42.28169, 93.41993), (42.21417, 93.37), (42.28995, 93.49222), (42.25899, 93.55373), (42.21506, 93.35562), (42.23511, 93.51658), (42.28936, 93.44948), (42.29142, 93.24738)]"
2011-05-11,8,sick,"[(42.21417, 93.39397), (42.218, 93.33246), (42.26665, 93.38518), (42.23717, 93.33365), (42.28169, 93.33365), (42.241, 93.32966), (42.2298, 93.55772), (42.21565, 93.40874), (42.20857, 93.37519), (42.27373, 93.31089)]"
2011-05-11,8,starbucks,"[(42.21211, 93.39397), (42.23363, 93.3692), (42.23393, 93.32487), (42.22508, 93.34204), (42.21181, 93.37799), (42.22567, 93.33365), (42.17555, 93.32567), (42.27697, 93.55173), (42.20709, 93.3728), (42.19206, 93.31089), (42.21063, 93.34324), (42.241, 93.36281), (42.29496, 93.31169), (42.20651, 93.33565), (42.21388, 93.30649), (42.21299, 93.35323), (42.22331, 93.32527), (42.28051, 93.4359), (42.21565, 93.40874), (42.23746, 93.49861), (42.16818, 93.43351), (42.18852, 93.39476), (42.23628, 93.36481)]"
2011-05-11,8,stomach,"[(42.23982, 93.33525)]"
2011-05-11,8,twitter,"[(42.20474, 93.39237), (42.23687, 93.44549), (42.22125, 93.42792), (42.24012, 93.35482), (42.26695, 93.2997), (42.19737, 93.43471), (42.17879, 93.41553), (42.23098, 93.27334), (42.25132, 93.53536), (42.23363, 93.35762), (42.23186, 93.32766), (42.19353, 93.33765), (42.23923, 93.49582), (42.21417, 93.27214), (42.22125, 93.50261), (42.23363, 93.32487), (42.218, 93.39716), (42.24454, 93.32766), (42.17319, 93.28932), (42.21977, 93.39556), (42.20297, 93.33166), (42.21889, 93.40155), (42.29968, 93.48104), (42.19795, 93.34843), (42.23157, 93.20944), (42.2068, 93.34004)]"
2011-05-11,9,adidas,"[(42.21594, 93.34364), (42.23422, 93.33405), (42.18439, 93.33086), (42.25663, 93.22741), (42.16611, 93.29691)]"
2011-05-11,9,bad,"[(42.19737, 93.54335), (42.22513, 93.35815), (42.22921, 93.51259), (42.2127, 93.36281), (42.2325, 93.35376), (42.21122, 93.37799), (42.18999, 93.54454), (42.24071, 93.35842), (42.17967, 93.32726), (42.22049, 93.33277), (42.27461, 93.34324), (42.21329, 93.35562), (42.21181, 93.38478), (42.28169, 93.37479), (42.2352, 93.3341), (42.22693, 93.35239)]"
2011-05-11,9,caught,"[(42.19854, 93.5046), (42.27638, 93.40794)]"
2011-05-11,9,feel,"[(42.18999, 93.53056), (42.22331, 93.37759), (42.28051, 93.26735), (42.19058, 93.54175), (42.26901, 93.4407), (42.23416, 93.35214), (42.25574, 93.26096), (42.16847, 93.36521), (42.23982, 93.34404), (42.21741, 93.33765), (42.26312, 93.43271), (42.23334, 93.32487), (42.20857, 93.24778), (42.218, 93.34763), (42.22793, 93.33363), (42.21152, 93.28972), (42.20709, 93.32966)]"
2011-05-11,9,flu,"[(42.22655, 93.35842), (42.23628, 93.33405)]"
2011-05-11,9,lol,"[(42.23245, 93.35243), (42.19235, 93.36002), (42.22655, 93.35842), (42.17466, 93.33605), (42.23923, 93.32966), (42.18439, 93.33086), (42.21977, 93.56411), (42.22361, 93.34604), (42.21889, 93.37719), (42.21417, 93.3728), (42.22567, 93.36481), (42.21329, 93.32007), (42.21476, 93.39157), (42.22331, 93.35842), (42.16906, 93.47225), (42.23982, 93.35362), (42.24749, 93.33765), (42.28405, 93.48064), (42.19707, 93.37479)]"
2011-05-11,9,nike,"[(42.18439, 93.33086), (42.25663, 93.22741), (42.16611, 93.29691)]"
2011-05-11,9,omg,"[(42.22449, 93.33325), (42.25987, 93.33685), (42.28611, 93.235), (42.25574, 93.26096), (42.1782, 93.36361), (42.21358, 93.38518), (42.23481, 93.33445)]"
2011-05-11,9,sick,"[(42.24955, 93.22262), (42.25073, 93.33126), (42.24277, 93.34963), (42.21889, 93.37959)]"
2011-05-11,9,starbucks,"[(42.21063, 93.43031), (42.21859, 93.36002), (42.22125, 93.34604), (42.24159, 93.47584), (42.21682, 93.22062), (42.25899, 93.50061), (42.16552, 93.37879), (42.25103, 93.51339), (42.28405, 93.48064), (42.23805, 93.32766)]"
2011-05-11,9,stomach,"[(42.21181, 93.39397), (42.2127, 93.37), (42.2528, 93.4359)]"
2011-05-11,9,twitter,"[(42.18999, 93.53056), (42.23186, 93.36481), (42.21859, 93.39836), (42.23923, 93.46546), (42.24277, 93.34963), (42.22007, 93.37479), (42.22655, 93.5042), (42.2124, 93.39077), (42.22479, 93.51099), (42.24189, 93.35882), (42.20916, 93.50061), (42.23009, 93.35722), (42.2124, 93.42911), (42.25221, 93.41354), (42.24041, 93.36041), (42.17142, 93.41473), (42.167, 93.36641), (42.17378, 93.46586), (42.23894, 93.36321), (42.20238, 93.4371), (42.21653, 93.27055), (42.20768, 93.50181), (42.24218, 93.35922), (42.29732, 93.49142)]"
2011-05-11,10,bad,"[(42.27579, 93.53815), (42.16935, 93.19865), (42.21918, 93.38078), (42.218, 93.35922), (42.23308, 93.34807), (42.2239, 93.39357), (42.20179, 93.36401), (42.23746, 93.34883), (42.23717, 93.35522), (42.22685, 93.52497), (42.27697, 93.49901), (42.22383, 93.35074), (42.22538, 93.30889), (42.19707, 93.40635)]"
2011-05-11,10,caught,"[(42.2295, 93.28652)]"
2011-05-11,10,feel,"[(42.2183, 93.29092), (42.2259, 93.35014), (42.18262, 93.39876), (42.26164, 93.41194), (42.22538, 93.5094), (42.2354, 93.33725), (42.21594, 93.35682), (42.22272, 93.35562), (42.22596, 93.34584), (42.20533, 93.4399), (42.2867, 93.37519), (42.2239, 93.33645), (42.23077, 93.35308), (42.21712, 93.36281)]"
2011-05-11,10,flu,"[(42.23334, 93.34364), (42.18881, 93.38039)]"
2011-05-11,10,hospital,"[(42.21358, 93.35802), (42.24012, 93.35243), (42.20179, 93.36401), (42.2124, 93.40315)]"
2011-05-11,10,lol,"[(42.21535, 93.35323), (42.23422, 93.36361), (42.23835, 93.33166), (42.26105, 93.55493), (42.21122, 93.35003), (42.21535, 93.36361), (42.21152, 93.38598), (42.29172, 93.25856), (42.24336, 93.33006), (42.17407, 93.55093), (42.23157, 93.24179), (42.22685, 93.35323), (42.21535, 93.38558), (42.29997, 93.51818), (42.21977, 93.35203), (42.25398, 93.49182), (42.21181, 93.26416), (42.23039, 93.34564), (42.21535, 93.38997), (42.2696, 93.46426), (42.241, 93.33246), (42.20798, 93.36521), (42.22832, 93.27774), (42.25427, 93.33325), (42.18911, 93.3009), (42.19206, 93.31169), (42.23245, 93.35922), (42.2867, 93.37519), (42.24071, 93.34524), (42.23717, 93.35323), (42.23275, 93.35163), (42.20827, 93.20544), (42.2068, 93.34843), (42.1667, 93.37999), (42.21152, 93.42712)]"
2011-05-11,10,omg,"[(42.20916, 93.37759), (42.23127, 93.33445), (42.29643, 93.33206), (42.2469, 93.40994), (42.21771, 93.35402), (42.19117, 93.39197), (42.21211, 93.35602), (42.241, 93.35842), (42.23835, 93.32726), (42.20474, 93.39756)]"
2011-05-11,10,sick,"[(42.24336, 93.33006), (42.22714, 93.3736), (42.21653, 93.40315)]"
2011-05-11,10,starbucks,"[(42.2466, 93.34963), (42.17466, 93.4371), (42.25928, 93.53935), (42.23776, 93.3708), (42.24896, 93.40834), (42.21594, 93.35682), (42.23835, 93.32726), (42.26253, 93.42871), (42.21299, 93.38478), (42.25958, 93.54974), (42.27432, 93.38837), (42.2699, 93.38718), (42.2127, 93.35243)]"
2011-05-11,10,stomach,"[(42.20857, 93.27055)]"
2011-05-11,10,twitter,"[(42.23982, 93.35682), (42.17289, 93.55812), (42.20208, 93.39277), (42.21211, 93.37399), (42.218, 93.28413), (42.20621, 93.38118), (42.18056, 93.54454), (42.22921, 93.24339), (42.23982, 93.32447), (42.28346, 93.38158), (42.21211, 93.35602), (42.27373, 93.53296), (42.27815, 93.4411), (42.21122, 93.38917), (42.23157, 93.24179), (42.24336, 93.32607), (42.24159, 93.28732), (42.20857, 93.34124), (42.24012, 93.34124), (42.23216, 93.53576), (42.20533, 93.35442), (42.24719, 93.33845), (42.28081, 93.46826), (42.18203, 93.56611)]"
2011-05-11,11,adidas,"[(42.23864, 93.36121)]"
2011-05-11,11,bad,"[(42.27167, 93.39157), (42.27167, 93.20664), (42.20945, 93.39836), (42.17643, 93.34244), (42.22479, 93.3672), (42.24425, 93.35962), (42.23186, 93.34284), (42.18528, 93.48343), (42.24395, 93.33006), (42.23331, 93.33803), (42.20208, 93.40235), (42.22494, 93.34063), (42.23334, 93.35323), (42.24041, 93.35642), (42.24454, 93.34204), (42.22634, 93.34546), (42.23427, 93.34074), (42.22066, 93.27055), (42.23982, 93.35922), (42.22891, 93.34923)]"
